Date,Canadian dollar ,Chinese yuan renminbi ,UK pound sterling ,Indian rupee ,Mexican peso ,US dollar 
2021-07-07,1.4708,7.6478,0.855,88.2825,23.5724,1.1831
2021-07-06,1.464,7.6545,0.8545,88.2126,23.459,1.1838
2021-07-05,1.4669,7.6677,0.85665,88.1605,23.5266,1.1866
2021-07-02,1.4677,7.6594,0.86003,88.3055,23.5936,1.1823
2021-07-01,1.4698,7.6842,0.86033,88.559,23.727,1.1884
2021-06-30,1.4722,7.6742,0.85805,88.324,23.5784,1.1884
2021-06-29,1.4706,7.6814,0.85948,88.305,23.6108,1.1888
2021-06-28,1.4687,7.6922,0.8571,88.494,23.6527,1.191
2021-06-25,1.4696,7.7139,0.8595,88.6824,23.6766,1.195
2021-06-24,1.4678,7.7193,0.85883,88.502,23.9678,1.1936
2021-06-23,1.4667,7.7393,0.85435,88.6476,24.2265,1.1951
2021-06-22,1.4726,7.7014,0.8556,88.3735,24.4812,1.1894
2021-06-21,1.4758,7.6916,0.8567,88.186,24.4932,1.1891
2021-06-18,1.4721,7.6619,0.85785,88.0297,24.3373,1.1898
2021-06-17,1.4718,7.6877,0.85525,88.481,24.4406,1.1937
2021-06-16,1.4764,7.7582,0.8583,88.8795,24.1996,1.2124
2021-06-15,1.4758,7.7502,0.8615,88.8031,24.1978,1.2108
2021-06-14,1.4737,7.7501,0.85898,88.7015,24.1179,1.2112
2021-06-11,1.4687,7.7519,0.8571,88.6714,23.9003,1.2125
2021-06-10,1.4739,7.7828,0.86293,88.9732,23.9905,1.2174
2021-06-09,1.4729,7.7879,0.86053,88.96,23.939,1.2195
2021-06-08,1.4706,7.7938,0.861,88.778,24.0699,1.2182
2021-06-07,1.4681,7.7795,0.85825,88.5305,24.045,1.2162
2021-06-04,1.468,7.7667,0.8569,88.4602,24.4415,1.2117
2021-06-03,1.471,7.791,0.85955,88.8755,24.33,1.2187
2021-06-02,1.4705,7.7812,0.86125,89.083,24.3207,1.2186
2021-06-01,1.4708,7.8043,0.86285,89.1155,24.3279,1.2225
2021-05-31,1.4727,7.7722,0.86013,88.5414,24.3131,1.2201
2021-05-28,1.4711,7.7422,0.85765,88.086,24.3191,1.2142
2021-05-27,1.4746,7.7808,0.86068,88.563,24.2556,1.2198
2021-05-26,1.4784,7.8149,0.8633,88.971,24.2995,1.2229
2021-05-25,1.4758,7.856,0.86573,89.236,24.3183,1.2264
2021-05-24,1.4731,7.8487,0.86408,89.0517,24.3683,1.2212
2021-05-21,1.468,7.8393,0.8587,88.802,24.2741,1.2188
2021-05-20,1.4778,7.8563,0.864,89.163,24.2825,1.2203
2021-05-19,1.4747,7.8594,0.86233,89.329,24.2954,1.2212
2021-05-18,1.4693,7.8501,0.85998,89.231,24.1211,1.2222
2021-05-17,1.472,7.8226,0.86215,89.0282,24.1677,1.2143
2021-05-14,1.47,7.8024,0.86083,88.807,24.0232,1.2123
2021-05-13,1.4665,7.7969,0.86063,88.8595,24.3353,1.2081
2021-05-12,1.4643,7.8051,0.85798,88.963,24.1783,1.2118
2021-05-11,1.4729,7.8177,0.86013,89.289,24.1364,1.217
2021-05-10,1.4743,7.8045,0.86195,89.2585,24.2464,1.2169
2021-05-07,1.4689,7.7809,0.8681,88.6375,24.2006,1.2059
2021-05-06,1.4764,7.8054,0.86708,88.9405,24.4195,1.206
2021-05-05,1.4731,7.7636,0.86274,88.6925,24.2675,1.2005
2021-05-04,1.4836,7.8136,0.8677,88.814,24.404,1.2021
2021-05-03,1.4807,7.7967,0.86838,88.996,24.4071,1.2044
2021-04-30,1.4834,7.8134,0.86863,89.4795,24.2345,1.2082
2021-04-29,1.4902,7.8463,0.8691,89.8545,24.2355,1.2129
2021-04-28,1.4955,7.8268,0.86988,89.889,24.1724,1.207
2021-04-27,1.4985,7.8373,0.86895,90.152,24.0829,1.2088
2021-04-26,1.503,7.8379,0.86975,90.378,23.9814,1.2085
2021-04-23,1.5062,7.832,0.86905,90.4715,23.9455,1.2066
2021-04-22,1.5067,7.8181,0.86855,90.394,24.0079,1.2046
2021-04-21,1.5137,7.8011,0.8625,90.5955,23.9052,1.2007
2021-04-20,1.5089,7.8303,0.86295,90.548,23.9731,1.2051
2021-04-19,1.5038,7.8323,0.86355,90.0675,23.886,1.2035
2021-04-16,1.4986,7.8157,0.86793,89.2355,23.8806,1.1986
2021-04-15,1.4955,7.8129,0.86753,89.801,23.9455,1.197
2021-04-14,1.5026,7.8146,0.86918,89.833,24.0508,1.1964
2021-04-13,1.5006,7.7905,0.86698,89.7215,24.0251,1.1896
2021-04-12,1.4931,7.7907,0.86518,89.302,23.969,1.1904
2021-04-09,1.495,7.7934,0.86658,88.8145,23.9374,1.1888
2021-04-08,1.4947,7.7749,0.8629,88.5885,23.9497,1.1873
2021-04-07,1.4982,7.7761,0.86065,88.3675,24.0091,1.1884
2021-04-06,1.484,7.739,0.85358,86.7,23.9395,1.1812
2021-04-01,1.4787,7.7195,0.85195,86.2275,23.8792,1.1746
2021-03-31,1.4782,7.6812,0.85209,85.813,24.0506,1.1725
2021-03-30,1.4814,7.7154,0.85378,86.254,24.2262,1.1741
2021-03-29,1.4833,7.7334,0.8512,85.5038,24.4513,1.1784
2021-03-26,1.4814,7.7063,0.85503,85.4845,24.2575,1.1782
2021-03-25,1.4849,7.722,0.86068,85.7605,24.6616,1.1802
2021-03-24,1.4884,7.7133,0.8625,85.8585,24.5236,1.1825
2021-03-23,1.4938,7.7367,0.86198,86.1025,24.5926,1.1883
2021-03-22,1.4903,7.7582,0.86233,86.2895,24.6337,1.1926
2021-03-19,1.4877,7.7413,0.85763,86.2155,24.16,1.1891
2021-03-18,1.4824,7.7507,0.85575,86.6105,24.5306,1.1912
2021-03-17,1.4852,7.7435,0.85668,86.429,24.6882,1.1907
2021-03-16,1.4867,7.7519,0.85945,86.479,24.6021,1.1926
2021-03-15,1.4874,7.7508,0.8567,86.4925,24.661,1.192
2021-03-12,1.4975,7.7636,0.85835,86.726,24.8556,1.1933
2021-03-11,1.5051,7.7614,0.8567,86.888,24.7978,1.1969
2021-03-10,1.5041,7.7433,0.85655,86.81,25.2221,1.1892
2021-03-09,1.499,7.7478,0.85704,86.827,25.3635,1.1894
2021-03-08,1.5035,7.7446,0.85728,87.0475,25.5759,1.1866
2021-03-05,1.516,7.7489,0.863,87.2305,25.3204,1.1938
2021-03-04,1.5213,7.7846,0.8627,87.552,25.0615,1.2034
2021-03-03,1.5234,7.7897,0.86351,87.7665,24.9919,1.2048
2021-03-02,1.5225,7.784,0.86433,88.259,24.8772,1.2028
2021-03-01,1.5274,7.797,0.86558,88.6665,25.0317,1.2053
2021-02-26,1.5331,7.8385,0.87053,89.5766,25.2879,1.2121
2021-02-25,1.5257,7.8898,0.86408,88.794,25.3424,1.2225
2021-02-24,1.5266,7.8362,0.8603,87.876,24.77,1.2146
2021-02-23,1.5319,7.8506,0.86308,88.0575,25.1611,1.2143
2021-02-22,1.5328,7.8447,0.8653,87.972,25.2189,1.2133
2021-02-19,1.5307,7.8318,0.86508,88.0145,24.7094,1.2139
2021-02-18,1.5307,7.8172,0.8654,87.6695,24.389,1.2084
2021-02-17,1.5304,7.7886,0.8696,87.794,24.4836,1.206
2021-02-16,1.5365,7.8422,0.87333,88.4195,24.3866,1.2143
2021-02-15,1.5346,7.8332,0.87225,88.068,24.1825,1.2129
2021-02-12,1.5418,7.8207,0.87753,87.877,24.2515,1.2108
2021-02-11,1.5384,7.8448,0.87755,88.404,24.2037,1.2147
2021-02-10,1.5394,7.8235,0.8765,88.3185,24.3776,1.2127
2021-02-09,1.5414,7.7894,0.87828,88.2765,24.3205,1.2104
2021-02-08,1.5363,7.7618,0.87833,87.724,24.305,1.2025
2021-02-05,1.5344,7.7535,0.87538,87.367,24.349,1.1983
2021-02-04,1.5358,7.7542,0.87693,87.4345,24.2904,1.1996
2021-02-03,1.5373,7.7623,0.88145,87.6185,24.219,1.2017
2021-02-02,1.5422,7.7756,0.88075,87.906,24.3492,1.2044
2021-02-01,1.5474,7.8143,0.882,88.345,24.5157,1.2084
2021-01-29,1.552,7.8047,0.88383,88.432,24.5417,1.2136
2021-01-28,1.5564,7.8226,0.88603,88.321,24.7187,1.2091
2021-01-27,1.5453,7.8411,0.88395,88.438,24.4497,1.2114
2021-01-26,1.5444,7.8537,0.88698,88.5555,24.3386,1.2143
2021-01-25,1.5459,7.8712,0.888,88.63,24.2927,1.2152
2021-01-22,1.5458,7.8822,0.89045,88.767,24.2345,1.2158
2021-01-21,1.5345,7.8552,0.88625,88.722,23.8443,1.2158
2021-01-20,1.5379,7.8292,0.88563,88.368,23.7719,1.2101
2021-01-19,1.5438,7.861,0.891,88.7525,23.787,1.2132
2021-01-18,1.5413,7.8359,0.89073,88.4365,23.9785,1.2064
2021-01-15,1.5413,7.8499,0.88998,88.6365,24.0231,1.2123
2021-01-14,1.5381,7.8409,0.88943,88.6625,24.0418,1.2124
2021-01-13,1.5487,7.8716,0.88983,89.0095,24.1414,1.2166
2021-01-12,1.551,7.8576,0.8944,89.0915,24.301,1.2161
2021-01-11,1.5551,7.8806,0.90235,89.346,24.5301,1.2163
2021-01-08,1.5543,7.9184,0.90128,89.7975,24.4718,1.225
2021-01-07,1.5601,7.9392,0.9019,90.0455,24.2552,1.2276
2021-01-06,1.564,7.9653,0.90635,90.204,24.3543,1.2338
2021-01-05,1.5651,7.9315,0.90333,89.867,24.586,1.2271
2021-01-04,1.5621,7.9484,0.9016,89.789,24.3031,1.2296
2020-12-31,1.5633,8.0225,0.89903,89.6605,24.416,1.2271
2020-12-30,1.5701,8.0134,0.90307,89.8824,24.3733,1.2281
2020-12-29,1.5713,8.007,0.90863,89.942,24.4001,1.2259
2020-12-28,1.5677,7.9906,0.90408,89.8145,24.3136,1.2219
2020-12-24,1.5656,7.9624,0.89795,89.6845,24.3475,1.2193
2020-12-23,1.5671,7.9549,0.907,89.7945,24.4449,1.2166
2020-12-22,1.5753,8.0056,0.91148,90.3975,24.4948,1.2239
2020-12-21,1.5686,7.9784,0.9161,90.1338,24.8514,1.2173
2020-12-18,1.5638,8.0146,0.90828,90.117,24.328,1.2259
2020-12-17,1.5546,8.0006,0.9005,90.116,24.2407,1.2246
2020-12-16,1.5551,7.9633,0.8995,89.773,24.2123,1.2189
2020-12-15,1.5473,7.9462,0.90795,89.34,24.4905,1.214
2020-12-14,1.5476,7.9588,0.907,89.4505,24.3753,1.2162
2020-12-11,1.5487,7.9386,0.92294,89.4705,24.4157,1.2127
2020-12-10,1.5456,7.9254,0.911,89.2515,24.0863,1.2115
2020-12-09,1.5472,7.9167,0.9,89.212,23.9187,1.2109
2020-12-08,1.5508,7.9115,0.91143,89.203,24.0683,1.2114
2020-12-07,1.5537,7.931,0.91215,89.6285,24.0901,1.2128
2020-12-04,1.5633,7.9421,0.90282,89.6755,24.1091,1.2159
2020-12-03,1.5692,7.9567,0.90358,89.709,24.1384,1.2151
2020-12-02,1.5619,7.9203,0.9049,88.9695,24.2499,1.2066
2020-12-01,1.5522,7.8639,0.89798,88.1535,24.0465,1.1968
2020-11-30,1.5516,7.8798,0.89845,88.7322,24.0499,1.198
2020-11-27,1.5497,7.8422,0.89442,88.3015,23.9402,1.1922
2020-11-26,1.5472,7.8254,0.89129,87.8655,23.8479,1.19
2020-11-25,1.5478,7.8189,0.89129,87.854,23.8614,1.189
2020-11-24,1.5504,7.8152,0.89012,87.9045,23.8129,1.1865
2020-11-23,1.553,7.8178,0.88888,88.104,23.7978,1.1901
2020-11-20,1.5484,7.7916,0.89393,87.941,23.8656,1.1863
2020-11-19,1.5501,7.7927,0.89378,87.797,24.0426,1.1832
2020-11-18,1.5514,7.782,0.89373,88.011,24.0105,1.1868
2020-11-17,1.556,7.7892,0.89585,88.4825,24.2129,1.1882
2020-11-16,1.5476,7.7945,0.89819,88.0795,23.9849,1.183
2020-11-13,1.5528,7.8071,0.89683,88.186,24.2239,1.1815
2020-11-12,1.5443,7.8105,0.89765,88.066,24.2625,1.1791
2020-11-11,1.5364,7.7943,0.88935,87.562,24.0319,1.1766
2020-11-10,1.5393,7.8107,0.89183,87.6665,24.1004,1.1808
2020-11-09,1.5388,7.8475,0.90224,87.638,23.8949,1.1883
2020-11-06,1.5525,7.8468,0.9043,88.0085,24.684,1.187
2020-11-05,1.5478,7.8331,0.9045,87.7405,24.5016,1.1855
2020-11-04,1.5411,7.8038,0.89954,87.1955,24.6474,1.1721
2020-11-03,1.5385,7.8198,0.90042,87.0695,24.7581,1.1702
2020-11-02,1.5466,7.7962,0.90053,86.7555,24.7327,1.1652
2020-10-30,1.5556,7.8158,0.90208,87.1115,24.8416,1.1698
2020-10-29,1.5658,7.8531,0.9043,87.0865,25.0028,1.1704
2020-10-28,1.5578,7.8845,0.90662,86.804,24.9759,1.1727
2020-10-27,1.5589,7.9345,0.90718,87.1635,24.6622,1.1832
2020-10-26,1.558,7.9342,0.90755,87.5485,24.8705,1.1819
2020-10-23,1.5563,7.9157,0.90675,87.3245,24.753,1.1856
2020-10-22,1.5559,7.898,0.90273,87.112,24.999,1.1821
2020-10-21,1.5557,7.8879,0.90754,87.3745,24.9348,1.1852
2020-10-20,1.5577,7.8918,0.91329,86.8465,25.0315,1.181
2020-10-19,1.5523,7.8767,0.90588,86.3945,24.8118,1.1785
2020-10-16,1.5497,7.8639,0.90915,86.0715,24.872,1.1741
2020-10-15,1.5453,7.8756,0.90535,85.951,25.1559,1.1698
2020-10-14,1.5432,7.9092,0.90395,86.0995,25.1075,1.175
2020-10-13,1.545,7.9388,0.90591,86.425,25.0183,1.1787
2020-10-12,1.5493,7.9578,0.90598,86.476,25.073,1.1799
2020-10-09,1.5542,7.9047,0.91167,86.1985,25.0833,1.1795
2020-10-08,1.5583,7.9894,0.91035,86.186,25.1418,1.1765
2020-10-07,1.564,7.9934,0.91413,86.263,25.2609,1.177
2020-10-06,1.563,8.0111,0.91058,86.5715,25.1631,1.1795
2020-10-05,1.5614,8.0128,0.9081,86.087,25.2551,1.1768
2020-10-02,1.5603,7.9656,0.90673,86.0375,25.6582,1.173
2020-10-01,1.5616,7.9805,0.90723,85.8275,25.6764,1.1752
2020-09-30,1.5676,7.972,0.91235,86.299,26.1848,1.1708
2020-09-29,1.5655,7.9777,0.90963,86.275,26.0452,1.1702
2020-09-28,1.562,7.951,0.90508,86.0255,25.9525,1.167
2020-09-25,1.556,7.9451,0.91343,85.7175,26.0006,1.1634
2020-09-24,1.56,7.9527,0.91228,86.1145,26.1062,1.1645
2020-09-23,1.5594,7.9433,0.91885,85.9845,25.8339,1.1692
2020-09-22,1.5631,7.955,0.91743,86.262,25.1194,1.174
2020-09-21,1.5604,7.9992,0.91608,86.695,25.3145,1.1787
2020-09-18,1.5601,8.0146,0.91318,87.014,24.7344,1.1833
2020-09-17,1.5567,7.9861,0.9153,86.861,24.8461,1.1797
2020-09-16,1.5628,8.0229,0.91423,87.2665,24.9614,1.1869
2020-09-15,1.5634,8.0526,0.92095,87.5205,24.9307,1.1892
2020-09-14,1.5641,8.0987,0.9219,87.3415,25.1792,1.1876
2020-09-11,1.5622,8.1043,0.92408,87.2431,25.2387,1.1854
2020-09-10,1.5586,8.1022,0.9159,87.034,25.3147,1.1849
2020-09-09,1.5563,8.0584,0.91213,86.6065,25.5626,1.1773
2020-09-08,1.5523,8.0658,0.90453,87.106,25.7685,1.1785
2020-09-07,1.5484,8.0789,0.89835,86.8485,25.5127,1.1824
2020-09-04,1.5508,8.1006,0.89325,86.678,25.5275,1.1842
2020-09-03,1.5491,8.0802,0.89135,86.8615,25.7175,1.1813
2020-09-02,1.5495,8.0976,0.8884,86.8225,25.915,1.1861
2020-09-01,1.56,8.1739,0.88975,87.4085,26.0278,1.1987
2020-08-31,1.5601,8.1711,0.89605,87.4685,26.059,1.194
2020-08-28,1.5553,8.1749,0.89468,87.2125,26.069,1.1915
2020-08-27,1.5521,8.1323,0.89505,87.2655,25.9205,1.1806
2020-08-26,1.5543,8.1262,0.8969,87.613,25.875,1.1789
2020-08-25,1.5597,8.1671,0.89945,87.7165,25.8774,1.1814
2020-08-24,1.5574,8.1897,0.90175,87.772,25.9307,1.1847
2020-08-21,1.5563,8.1483,0.89755,88.198,26.066,1.1769
2020-08-20,1.5654,8.1985,0.90173,88.992,26.3712,1.185
2020-08-19,1.5688,8.2472,0.90345,89.316,26.383,1.1933
2020-08-18,1.5672,8.2407,0.90375,88.879,26.2626,1.1906
2020-08-17,1.5684,8.2262,0.90625,88.6895,26.0924,1.1853
2020-08-14,1.5649,8.21,0.90173,88.468,26.2027,1.1813
2020-08-13,1.5637,8.2187,0.90373,88.564,26.4372,1.1833
2020-08-12,1.5644,8.1758,0.90475,88.051,26.3381,1.1771
2020-08-11,1.5656,8.1857,0.89843,87.862,26.3028,1.1783
2020-08-10,1.5739,8.2003,0.90155,88.1125,26.3047,1.1763
2020-08-07,1.577,8.2238,0.90373,88.633,26.5127,1.1817
2020-08-06,1.5748,8.2325,0.90033,88.765,26.615,1.1843
2020-08-05,1.5703,8.2277,0.90265,88.709,26.7125,1.1854
2020-08-04,1.5773,8.2157,0.90335,88.3805,26.7401,1.1765
2020-08-03,1.5755,8.19,0.90013,88.1805,26.269,1.1726
2020-07-31,1.5898,8.2637,0.90053,88.6355,26.278,1.1848
2020-07-30,1.5771,8.224,0.90268,87.94,26.0101,1.1743
2020-07-29,1.5665,8.2067,0.90385,87.694,25.631,1.1725
2020-07-28,1.5693,8.2041,0.90968,87.714,25.8438,1.1717
2020-07-27,1.5729,8.2344,0.9134,87.885,26.0083,1.176
2020-07-24,1.5578,8.1453,0.90985,86.866,26.0804,1.1608
2020-07-23,1.5486,8.1057,0.91195,86.577,25.9685,1.1569
2020-07-22,1.554,8.0999,0.91123,86.288,25.8715,1.1578
2020-07-21,1.5399,7.9982,0.90055,85.3805,25.591,1.1443
2020-07-20,1.5532,7.9992,0.90575,85.6355,25.8217,1.1448
2020-07-17,1.551,7.9975,0.91078,85.67,25.6132,1.1428
2020-07-16,1.5452,7.9861,0.90875,85.8555,25.5051,1.1414
2020-07-15,1.5527,7.9975,0.9054,85.971,25.4759,1.1444
2020-07-14,1.5488,7.9805,0.90778,85.7725,25.7383,1.1375
2020-07-13,1.5366,7.9309,0.89938,85.216,25.4857,1.1329
2020-07-10,1.5336,7.8952,0.8957,84.841,25.6953,1.1276
2020-07-09,1.5314,7.923,0.89655,85.0455,25.6985,1.1342
2020-07-08,1.5338,7.9163,0.89923,84.6455,25.6433,1.1286
2020-07-07,1.5317,7.9287,0.9015,84.4645,25.4764,1.129
2020-07-06,1.5333,7.9498,0.90505,84.4535,25.1207,1.1325
2020-07-03,1.5233,7.931,0.9012,83.821,25.3049,1.1224
2020-07-02,1.5343,7.9759,0.90225,84.354,25.536,1.1286
2020-07-01,1.5217,7.9151,0.9043,84.622,25.7005,1.12
2020-06-30,1.5324,7.9219,0.91243,84.6235,25.947,1.1198
2020-06-29,1.5409,7.9841,0.9154,85.192,25.923,1.1284
2020-06-26,1.5318,7.9298,0.90575,84.8215,25.5836,1.1213
2020-06-25,1.5282,7.9206,0.90133,84.712,25.6315,1.12
2020-06-24,1.5331,7.9772,0.90343,85.3285,25.4773,1.128
2020-06-23,1.5269,7.9944,0.9063,85.438,25.2497,1.1318
2020-06-22,1.521,7.9348,0.90328,85.2585,25.2313,1.1213
2020-06-19,1.5209,7.9332,0.90505,85.352,25.3126,1.121
2020-06-18,1.5218,7.9545,0.90028,85.673,25.2628,1.1222
2020-06-17,1.5204,7.9602,0.89448,85.5505,24.9416,1.1232
2020-06-16,1.532,8.0041,0.8937,86.048,24.9681,1.1308
2020-06-15,1.5342,7.984,0.89648,85.5275,25.4098,1.1253
2020-06-12,1.5347,7.999,0.89653,85.7875,25.445,1.1304
2020-06-11,1.5321,8.025,0.89665,86.057,25.4183,1.1348
2020-06-10,1.5228,8.0305,0.88963,85.903,24.8255,1.1375
2020-06-09,1.5187,8.0025,0.8912,85.3085,24.5766,1.1294
2020-06-08,1.5126,7.9836,0.89173,85.241,24.322,1.1285
2020-06-05,1.5237,8.0349,0.89448,85.63,24.6466,1.133
2020-06-04,1.5203,8.0066,0.89685,84.932,24.4761,1.125
2020-06-03,1.5173,7.9599,0.89065,84.5055,24.2772,1.1194
2020-06-02,1.5106,7.9413,0.89083,84.039,24.4448,1.1174
2020-06-01,1.5228,7.9327,0.89673,83.938,24.452,1.1116
2020-05-29,1.528,7.9456,0.90088,84.1025,24.57,1.1136
2020-05-28,1.5155,7.8804,0.89728,83.4635,24.558,1.1016
2020-05-27,1.5126,7.8682,0.89595,83.245,24.5396,1.0991
2020-05-26,1.5184,7.8269,0.88878,82.927,24.3102,1.0975
2020-05-25,1.5261,7.7856,0.89515,82.7925,24.7353,1.091
2020-05-22,1.5273,7.7797,0.89563,82.7265,25.045,1.0904
2020-05-21,1.531,7.8153,0.89943,83.0545,25.5043,1.1
2020-05-20,1.5211,7.7806,0.89358,82.8635,25.6425,1.0958
2020-05-19,1.5251,7.7816,0.89535,82.8535,25.8567,1.095
2020-05-18,1.5202,7.7068,0.89153,82.1435,25.6337,1.0832
2020-05-15,1.5231,7.6759,0.88738,81.9885,25.8966,1.0798
2020-05-14,1.5224,7.6655,0.88495,81.592,26.247,1.0792
2020-05-13,1.5243,7.7102,0.88245,81.8825,26.2304,1.0875
2020-05-12,1.5178,7.6933,0.87773,81.593,25.8251,1.0858
2020-05-11,1.5136,7.6783,0.87875,82.096,25.9201,1.0824
2020-05-08,1.5118,7.6719,0.87535,81.9615,25.9023,1.0843
2020-05-07,1.5177,7.6427,0.87478,81.7685,26.0677,1.0783
2020-05-06,1.5225,7.6707,0.87253,81.9815,26.0485,1.0807
2020-05-05,1.5201,7.6575,0.8706,82.1435,25.885,1.0843
2020-05-04,1.539,7.7275,0.87898,82.787,26.8862,1.0942
2020-04-30,1.5077,7.6665,0.86905,81.6108,25.7953,1.0876
2020-04-29,1.5129,7.6723,0.87378,82.0215,26.1528,1.0842
2020-04-28,1.5179,7.6977,0.87078,82.522,26.5269,1.0877
2020-04-27,1.5255,7.686,0.87263,82.6195,27.0245,1.0852
2020-04-24,1.5173,7.6455,0.87498,82.366,26.8331,1.08
2020-04-23,1.5226,7.6259,0.872,81.94,26.3418,1.0772
2020-04-22,1.5375,7.6964,0.8792,83.1685,26.3895,1.0867
2020-04-21,1.5393,7.6888,0.8812,83.376,26.3957,1.0837
2020-04-20,1.5325,7.6819,0.87343,83.1435,26.1086,1.086
2020-04-17,1.528,7.6821,0.86978,83.0565,26.0926,1.086
2020-04-16,1.5359,7.6991,0.87163,83.705,26.2939,1.0888
2020-04-15,1.533,7.6998,0.87385,83.414,26.0801,1.0903
2020-04-14,1.5257,7.7366,0.87253,83.494,25.8485,1.0963
2020-04-09,1.5265,7.6709,0.87565,82.9275,26.0321,1.0867
2020-04-08,1.5233,7.6818,0.87948,82.873,26.3367,1.0871
2020-04-07,1.5259,7.6802,0.88093,82.252,26.4166,1.0885
2020-04-06,1.528,7.6519,0.878,82.106,27.0896,1.0791
2020-04-03,1.5299,7.6476,0.8785,82.216,26.547,1.0785
2020-04-02,1.5451,7.7387,0.87738,83.326,26.4999,1.0906
2020-04-01,1.5601,7.7653,0.8846,83.6004,26.4097,1.0936
2020-03-31,1.5617,7.7784,0.88643,82.8985,26.1772,1.0956
2020-03-30,1.5626,7.8337,0.889,83.5,26.246,1.1034
2020-03-27,1.5521,7.7894,0.89743,82.8695,25.8329,1.0977
2020-03-26,1.5466,7.7675,0.91348,82.5345,26.0735,1.0981
2020-03-25,1.5539,7.6844,0.91503,82.699,26.5704,1.0827
2020-03-24,1.5716,7.6549,0.921,82.358,26.9302,1.0843
2020-03-23,1.551,7.6385,0.9297,82.1255,26.613,1.0783
2020-03-20,1.5257,7.5919,0.91028,80.465,25.6864,1.0707
2020-03-19,1.5623,7.6849,0.92985,81.14,26.2955,1.0801
2020-03-18,1.5749,7.6925,0.9219,81.1355,26.2014,1.0934
2020-03-17,1.5512,7.7095,0.90823,81.567,25.0491,1.0982
2020-03-16,1.5539,7.8351,0.90918,82.8075,25.4478,1.1157
2020-03-13,1.5389,7.7587,0.8907,81.8765,23.7835,1.1104
2020-03-12,1.5524,7.8877,0.88623,83.468,24.8028,1.124
2020-03-11,1.5579,7.8801,0.8769,83.5215,23.9025,1.1336
2020-03-10,1.5579,7.924,0.87385,84.11,23.8739,1.139
2020-03-09,1.5613,7.96,0.87383,84.96,24.3268,1.1456
2020-03-06,1.5213,7.8511,0.87165,83.586,22.9958,1.1336
2020-03-05,1.5021,7.7579,0.8667,82.153,22.0737,1.1187
2020-03-04,1.4862,7.7014,0.8685,81.5025,21.4105,1.1125
2020-03-03,1.4857,7.7572,0.8701,81.429,21.6599,1.1117
2020-03-02,1.4857,7.7469,0.87113,80.917,21.9963,1.1122
2020-02-28,1.4757,7.6662,0.85315,79.285,21.637,1.0977
2020-02-27,1.4636,7.6813,0.84995,78.538,21.2601,1.0964
2020-02-26,1.4469,7.6329,0.8415,77.9195,20.806,1.0875
2020-02-25,1.4403,7.6045,0.8363,77.724,20.6185,1.084
2020-02-24,1.4372,7.6102,0.83833,77.8265,20.7234,1.0818
2020-02-21,1.432,7.5945,0.8351,77.754,20.5183,1.0801
2020-02-20,1.4304,7.5787,0.8384,77.2745,20.1685,1.079
2020-02-19,1.4281,7.5538,0.83148,77.2345,20.069,1.08
2020-02-18,1.4345,7.5732,0.82985,77.39,20.1596,1.0816
2020-02-17,1.4334,7.5645,0.83238,77.342,20.1243,1.0835
2020-02-14,1.4363,7.5757,0.83208,77.466,20.1606,1.0842
2020-02-13,1.4406,7.589,0.83375,77.4495,20.2411,1.0867
2020-02-12,1.4468,7.6073,0.84058,77.8345,20.3274,1.0914
2020-02-11,1.4495,7.6025,0.84325,77.6945,20.3563,1.0901
2020-02-10,1.458,7.6471,0.84628,78.107,20.5466,1.0951
2020-02-07,1.4604,7.6711,0.8472,78.3625,20.5281,1.0969
2020-02-06,1.461,7.6676,0.84835,78.2845,20.4852,1.1003
2020-02-05,1.4644,7.6858,0.84444,78.433,20.4923,1.1023
2020-02-04,1.4671,7.7298,0.8488,78.712,20.6722,1.1048
2020-02-03,1.4647,7.7681,0.84775,79.0035,20.8183,1.1066
2020-01-31,1.4627,7.6664,0.84175,78.9055,20.8044,1.1052
2020-01-30,1.4577,7.6504,0.84183,79.011,20.6985,1.1029
2020-01-29,1.4496,7.631,0.8458,78.417,20.6109,1.1001
2020-01-28,1.4516,7.6338,0.84603,78.4545,20.7316,1.1005
2020-01-27,1.4539,7.6477,0.84358,78.7425,20.8715,1.1025
2020-01-24,1.4491,7.6509,0.84313,78.67,20.717,1.1035
2020-01-23,1.4599,7.6897,0.84498,79.0965,20.7527,1.1091
2020-01-22,1.4465,7.653,0.84445,78.8665,20.7417,1.1088
2020-01-21,1.4512,7.6732,0.8503,79.1345,20.8194,1.1115
2020-01-20,1.4487,7.6112,0.85275,78.784,20.694,1.1085
2020-01-17,1.4498,7.6186,0.85105,78.9567,20.8338,1.1108
2020-01-16,1.4559,7.6837,0.8547,79.221,20.9901,1.1169
2020-01-15,1.4565,7.6746,0.85683,78.8825,20.9542,1.1142
2020-01-14,1.4528,7.6536,0.85618,78.7285,20.9406,1.1115
2020-01-13,1.4514,7.6697,0.8576,78.8225,20.9084,1.1126
2020-01-10,1.4498,7.6773,0.8481,78.6915,20.8634,1.1091
2020-01-09,1.4505,7.7011,0.85285,79.162,20.8637,1.111
2020-01-08,1.447,7.7184,0.84868,79.709,20.9079,1.1115
2020-01-07,1.452,7.7562,0.85183,80.265,21.0852,1.1172
2020-01-06,1.4525,7.8049,0.85215,80.5175,21.1418,1.1194
